transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label
T1980,U2881,18972.8,Transfer,NetBanking,Android,Delhi,538,17,1,20276.67,0,0.131,3,0
T1981,U5605,19370.3,Payment,Card,Android,Mumbai,1150,7,0,19421.38,0,0.209,2,0
T1982,U7955,886.71,Payment,NetBanking,iOS,Chennai,979,10,0,1452.42,0,0.157,3,0
T1983,U1453,5688.72,Payment,UPI,Android,Bangalore,45,6,4,715.66,0,0.834,6,1
T1984,U1409,16513.1,Transfer,Card,Web,Mumbai,950,16,1,28703.93,0,0.142,3,0
T1985,U6232,35023.38,Transfer,Card,iOS,Hyderabad,1223,15,0,26763.61,0,0.324,5,0
T1986,U1198,4766.17,Payment,NetBanking,Android,Bangalore,298,10,0,4465.46,0,0.46,1,0
T1987,U9697,21321.95,Withdrawal,UPI,Android,Delhi,163,3,3,15560.87,0,0.864,6,1
T1988,U7266,2672.41,Payment,Wallet,iOS,Bangalore,354,10,1,3165.48,0,0.069,5,0
T1989,U2293,5518.81,Transfer,Card,iOS,Mumbai,1443,10,0,5097.21,0,0.425,5,0
T1990,U3140,48752.87,Payment,Wallet,iOS,Mumbai,185,20,1,17156.88,0,0.904,7,1
T1991,U3523,27412.1,Payment,Wallet,Web,Bangalore,613,7,2,19845.92,0,0.102,2,0
T1992,U3949,7307.94,Payment,Card,iOS,Mumbai,1884,20,0,12244.24,0,0.073,4,0
T1993,U1020,13556.28,Transfer,UPI,Android,Chennai,1107,8,0,14400.28,0,0.208,2,0
T1994,U9905,6992.5,Withdrawal,NetBanking,Android,Delhi,670,9,0,6070.42,0,0.182,5,0
T1995,U8993,27595.99,Payment,UPI,Web,Mumbai,342,7,2,29221.37,0,0.26,4,0
T1996,U1302,2934.19,Payment,UPI,iOS,Delhi,896,18,1,2843.61,0,0.115,5,0
T1997,U4794,5572.9,Transfer,NetBanking,iOS,Hyderabad,219,11,1,9420.05,0,0.209,3,0
T1998,U8018,31508.5,Payment,Card,iOS,Delhi,1700,7,2,23745.35,0,0.246,2,0
T1999,U1218,11081.21,Payment,Wallet,iOS,Hyderabad,600,20,0,10600.55,0,0.229,6,0
T2000,U9720,3770.34,Withdrawal,NetBanking,Android,Mumbai,1754,11,0,4137.83,0,0.22,7,0
T2001,U7647,11353.33,Payment,Card,Android,Hyderabad,240,21,1,11627.67,0,0.046,2,0
T2002,U8254,20465.61,Withdrawal,Card,iOS,Bangalore,1510,11,1,20687.17,0,0.208,2,0
T2003,U5186,11305.58,Transfer,NetBanking,iOS,Mumbai,296,7,0,9270.63,0,0.086,2,0
T2004,U1102,23286.48,Transfer,Card,Web,Delhi,520,16,0,25680.91,0,0.128,2,0
T2005,U9477,34828.8,Transfer,Card,Android,Chennai,584,9,0,24633.0,0,0.391,5,0
T2006,U9540,11247.32,Transfer,NetBanking,Web,Bangalore,946,8,0,11806.94,0,0.205,7,0
T2007,U4620,9182.03,Payment,UPI,Android,Chennai,1714,16,0,14742.35,0,0.497,1,0
T2008,U7849,23524.08,Payment,UPI,iOS,Delhi,879,19,0,23162.56,1,0.174,1,0
T2009,U8954,25720.19,Payment,NetBanking,Web,Chennai,555,9,0,23894.05,0,0.098,1,0
T2010,U3072,23640.66,Payment,Card,Android,Bangalore,1574,15,2,19491.98,1,0.309,2,0
T2011,U9601,21188.53,Withdrawal,Card,Android,Mumbai,726,14,0,26571.85,0,0.182,2,0
T2012,U1408,9986.91,Payment,UPI,Web,Mumbai,666,9,0,14726.69,0,0.142,3,0
T2013,U4009,10602.04,Transfer,NetBanking,iOS,Mumbai,266,17,0,8829.18,0,0.342,2,0
T2014,U8093,14000.94,Withdrawal,UPI,Android,Delhi,1434,20,1,15554.57,0,0.079,1,0
T2015,U6920,8787.84,Payment,Card,Android,Mumbai,1480,7,0,3849.37,0,0.356,2,0
T2016,U1699,13482.41,Payment,NetBanking,Web,Delhi,1800,19,2,21635.1,0,0.177,5,0
T2017,U5606,2786.97,Transfer,Card,Web,Bangalore,1883,7,0,2536.15,0,0.329,3,0
T2018,U3194,35910.15,Withdrawal,UPI,Android,Delhi,1299,11,0,27469.53,0,0.412,7,0
T2019,U7840,22145.6,Payment,NetBanking,iOS,Bangalore,422,15,0,19726.31,0,0.117,2,0
T2020,U5070,21897.65,Transfer,Card,Android,Delhi,1580,12,4,18176.9,0,0.117,4,0
T2021,U9353,24790.72,Transfer,Card,Web,Delhi,1828,12,0,24493.46,0,0.077,5,0
T2022,U4798,8037.31,Payment,UPI,iOS,Bangalore,1838,14,1,6778.16,1,0.588,1,0
T2023,U5014,38138.74,Withdrawal,UPI,Android,Mumbai,1353,21,2,29083.06,0,0.107,5,0
T2024,U1759,2854.39,Payment,UPI,Web,Bangalore,618,10,3,2561.86,0,0.07,2,0
T2025,U4868,4129.78,Payment,NetBanking,Android,Bangalore,1860,16,0,5890.1,0,0.389,4,0
T2026,U9323,17061.55,Transfer,Card,iOS,Bangalore,1015,16,0,22992.42,0,0.142,3,0
T2027,U4563,2547.64,Transfer,NetBanking,iOS,Bangalore,694,17,1,2131.39,0,0.143,3,0
T2028,U1471,8797.2,Payment,Wallet,iOS,Bangalore,921,7,0,9259.94,0,0.202,5,0
T2029,U6038,20190.26,Transfer,NetBanking,iOS,Hyderabad,375,2,2,3737.86,0,0.617,8,1
T2030,U5273,13883.5,Payment,Wallet,Android,Delhi,1936,4,4,11269.74,0,0.647,4,1
T2031,U2771,7560.44,Payment,UPI,Web,Delhi,230,17,0,7896.97,0,0.223,9,0
T2032,U2228,13820.05,Transfer,Card,Web,Hyderabad,24,2,1,4225.45,1,0.697,5,1
T2033,U7110,3110.99,Payment,NetBanking,iOS,Bangalore,713,16,1,2974.15,0,0.106,5,0
T2034,U3714,19584.57,Payment,Wallet,iOS,Chennai,1165,11,0,18252.87,0,0.102,8,0
T2035,U4831,3144.2,Transfer,UPI,Web,Hyderabad,1374,13,0,4374.7,0,0.058,2,0
T2036,U9489,33902.22,Withdrawal,Card,Web,Mumbai,1841,12,1,29401.17,0,0.076,1,0
T2037,U4993,9862.34,Payment,Wallet,iOS,Bangalore,18,9,2,6708.78,1,0.674,8,1
T2038,U6076,28043.09,Payment,Card,Android,Delhi,256,21,0,25737.07,0,0.216,1,0
T2039,U4567,18969.84,Payment,UPI,iOS,Bangalore,698,13,1,14116.9,0,0.1,2,0
T2040,U9293,1331.26,Payment,NetBanking,iOS,Delhi,870,9,0,955.52,0,0.266,3,0
T2041,U4363,28066.97,Payment,UPI,iOS,Hyderabad,619,14,0,22800.92,0,0.111,2,0
T2042,U6809,18822.35,Transfer,UPI,Android,Bangalore,1325,9,0,25393.35,0,0.118,6,0
T2043,U7729,9035.91,Payment,NetBanking,iOS,Chennai,1127,15,0,8657.02,0,0.351,1,0
T2044,U2025,4495.87,Payment,Card,Web,Bangalore,1205,19,0,4950.46,0,0.291,5,0
T2045,U7903,32982.78,Payment,Wallet,iOS,Delhi,1070,12,0,27499.59,0,0.296,3,0
T2046,U7078,21807.09,Withdrawal,Card,Android,Chennai,1876,16,1,28948.15,0,0.091,1,0
T2047,U3688,881.91,Withdrawal,NetBanking,Android,Hyderabad,1541,21,1,788.13,0,0.308,5,0
T2048,U7831,20999.06,Withdrawal,NetBanking,Android,Chennai,392,8,2,23592.73,0,0.225,1,0
T2049,U7017,3088.11,Payment,NetBanking,iOS,Bangalore,946,18,0,2641.46,0,0.159,4,0
T2050,U5830,16934.58,Payment,Wallet,iOS,Hyderabad,764,10,4,18708.23,0,0.211,2,0
T2051,U6275,21105.09,Payment,Card,Android,Hyderabad,22,22,3,7920.19,0,0.953,7,1
T2052,U1017,9095.97,Payment,NetBanking,iOS,Bangalore,644,9,0,10584.85,0,0.345,3,0
T2053,U2991,15720.76,Transfer,NetBanking,iOS,Delhi,583,15,0,18220.02,0,0.028,3,0
T2054,U6282,2918.04,Payment,Wallet,iOS,Chennai,1954,15,0,2282.02,0,0.13,2,0
T2055,U1338,13094.05,Transfer,Card,Android,Delhi,1478,7,1,12352.11,0,0.258,3,0
T2056,U8343,16192.59,Transfer,UPI,iOS,Mumbai,1736,18,1,11306.65,0,0.048,3,0
T2057,U1186,22585.07,Payment,Wallet,iOS,Hyderabad,40,21,3,6332.8,0,0.864,5,1
T2058,U6371,15799.5,Withdrawal,NetBanking,iOS,Hyderabad,675,19,1,20246.17,0,0.146,3,0
T2059,U2195,24511.06,Withdrawal,NetBanking,Android,Bangalore,1557,13,1,18133.56,0,0.364,3,0
T2060,U2005,2540.31,Transfer,UPI,iOS,Chennai,271,14,0,2557.23,0,0.089,2,0
T2061,U6730,4068.08,Payment,NetBanking,Android,Chennai,1078,9,2,4177.23,0,0.305,5,0
T2062,U7393,6153.94,Payment,Card,Android,Mumbai,1087,17,3,5105.0,0,0.124,4,0
T2063,U9689,13723.64,Payment,Wallet,iOS,Bangalore,555,21,1,7165.41,0,0.257,1,0
T2064,U8276,4499.55,Payment,UPI,Android,Delhi,1839,20,2,7971.18,0,0.326,1,0
T2065,U8825,10847.32,Payment,Card,Android,Chennai,1221,13,3,11266.3,0,0.012,5,0
T2066,U3700,538.52,Withdrawal,NetBanking,Android,Hyderabad,1233,7,2,488.76,0,0.112,5,0
T2067,U5486,3274.91,Payment,Card,Web,Hyderabad,1926,8,3,3294.23,1,0.178,4,0
T2068,U1450,16064.87,Payment,Wallet,iOS,Hyderabad,1292,13,3,18219.11,0,0.459,5,0
T2069,U1989,5466.97,Transfer,Card,Android,Delhi,916,13,1,6211.68,1,0.044,4,0
T2070,U9410,25470.76,Transfer,UPI,Android,Bangalore,527,14,0,19632.83,0,0.312,7,0
T2071,U3202,34399.87,Transfer,UPI,Web,Mumbai,1632,14,1,27341.02,0,0.237,2,0
T2072,U1778,4849.29,Payment,Wallet,Android,Bangalore,1221,11,0,5382.52,0,0.202,4,0
T2073,U3769,14411.0,Transfer,UPI,Web,Hyderabad,54,1,4,10592.58,0,0.782,7,1
T2074,U7918,31329.41,Payment,Card,Web,Mumbai,1286,19,0,28367.28,0,0.186,3,0
T2075,U4201,13163.05,Transfer,Card,Android,Bangalore,1019,20,4,16438.49,0,0.28,1,0
T2076,U2593,7315.15,Transfer,UPI,iOS,Bangalore,631,21,0,9921.39,0,0.097,1,0
T2077,U1199,1428.82,Transfer,Card,Android,Mumbai,585,15,0,1969.5,0,0.268,1,0
T2078,U5951,7266.84,Transfer,Wallet,Android,Hyderabad,233,7,1,12142.62,1,0.232,4,0
T2079,U5608,38823.67,Payment,Card,Web,Hyderabad,415,4,4,19897.67,0,0.901,8,1
T2080,U5719,7177.04,Payment,UPI,iOS,Chennai,1073,11,0,5656.54,0,0.097,2,0
T2081,U1430,9155.84,Transfer,UPI,Android,Bangalore,283,20,0,9024.57,0,0.403,3,0
T2082,U9543,19412.42,Payment,Card,iOS,Delhi,1247,20,0,24644.66,0,0.194,7,0
T2083,U2250,26934.37,Withdrawal,NetBanking,iOS,Chennai,902,13,0,22065.44,0,0.052,1,0
T2084,U4537,13581.73,Payment,NetBanking,Android,Hyderabad,645,13,3,15641.92,1,0.266,2,0
T2085,U4361,24367.47,Transfer,Wallet,iOS,Delhi,1381,14,2,23481.32,0,0.095,4,0
T2086,U1228,6235.61,Withdrawal,UPI,iOS,Chennai,666,14,2,5785.39,0,0.233,3,0
T2087,U4438,1354.2,Withdrawal,Card,iOS,Chennai,1535,19,0,1661.87,0,0.294,5,0
T2088,U7790,13311.67,Payment,NetBanking,iOS,Hyderabad,1336,14,1,14839.45,1,0.411,5,0
T2089,U4862,4358.26,Withdrawal,Card,Android,Bangalore,548,20,0,5645.17,0,0.287,6,0
T2090,U9400,41264.76,Transfer,NetBanking,Android,Mumbai,1552,7,2,24178.47,0,0.316,4,0
T2091,U1439,3541.67,Payment,UPI,Web,Mumbai,178,19,3,749.1,0,0.686,3,1
T2092,U2605,32290.75,Transfer,Card,Android,Delhi,678,15,0,28290.71,0,0.26,2,0
T2093,U6501,33156.15,Payment,Wallet,Android,Chennai,553,12,1,26124.77,0,0.517,2,0
T2094,U9382,5361.58,Payment,Card,Web,Bangalore,1708,18,1,5776.08,0,0.045,2,0
T2095,U9874,36280.39,Payment,Wallet,iOS,Delhi,1607,21,0,22286.68,0,0.109,4,0
T2096,U2708,5964.93,Withdrawal,NetBanking,Web,Mumbai,1247,9,1,4645.27,0,0.414,6,0
T2097,U5963,9668.77,Withdrawal,NetBanking,Android,Mumbai,846,16,0,12604.93,0,0.028,3,0
T2098,U3846,13548.48,Payment,Card,iOS,Bangalore,1540,7,0,15385.09,1,0.136,2,0
T2099,U3720,1035.23,Transfer,NetBanking,Android,Delhi,1729,20,2,1567.37,0,0.21,2,0
T2100,U7079,17427.06,Payment,UPI,iOS,Delhi,1196,17,1,14169.43,0,0.197,3,0
T2101,U9863,26725.95,Payment,Card,iOS,Hyderabad,1751,20,1,29076.46,0,0.315,6,0
T2102,U9394,23490.73,Transfer,UPI,Android,Mumbai,1233,8,3,23466.63,0,0.268,2,0
T2103,U6231,21889.66,Transfer,UPI,Android,Chennai,1490,19,0,17784.7,0,0.276,4,0
T2104,U9351,7755.49,Payment,UPI,Web,Chennai,1823,9,0,8418.84,0,0.205,2,0
T2105,U6352,10054.97,Transfer,UPI,iOS,Mumbai,750,13,0,15737.91,0,0.151,2,0
T2106,U2805,23762.29,Payment,NetBanking,Web,Chennai,1327,9,1,26832.76,0,0.354,5,0
T2107,U2559,6049.76,Transfer,Wallet,Android,Chennai,474,20,0,6056.5,0,0.329,3,0
T2108,U3041,17996.21,Payment,UPI,iOS,Mumbai,1017,20,1,14574.77,0,0.151,7,0
T2109,U3464,8457.95,Transfer,Wallet,Web,Delhi,1680,9,1,5633.2,0,0.152,1,0
T2110,U1456,5374.73,Withdrawal,NetBanking,Android,Chennai,664,19,3,5057.77,0,0.193,9,0
T2111,U7167,919.18,Payment,Wallet,Web,Chennai,699,2,3,221.17,1,0.73,6,1
T2112,U6925,23120.94,Payment,NetBanking,iOS,Mumbai,661,9,0,29365.55,0,0.369,5,0
T2113,U9996,10580.89,Transfer,Wallet,Web,Bangalore,870,18,0,11716.81,0,0.19,3,0
T2114,U2724,17365.61,Payment,NetBanking,Android,Chennai,1004,9,1,19275.45,0,0.068,5,0
T2115,U5208,8301.17,Payment,Card,Android,Mumbai,275,8,0,8683.45,0,0.249,2,0
T2116,U7183,6146.73,Transfer,NetBanking,Web,Bangalore,477,19,1,8192.64,0,0.117,2,0
T2117,U6626,50000.0,Payment,UPI,iOS,Bangalore,29,4,3,17788.86,0,0.919,2,1
T2118,U1525,50000.0,Payment,UPI,Android,Mumbai,689,13,0,28559.59,0,0.164,2,0
T2119,U4750,26115.8,Withdrawal,Card,Web,Chennai,1252,17,2,26362.18,1,0.198,5,0
T2120,U8827,12079.42,Payment,NetBanking,iOS,Mumbai,1746,21,0,19618.11,0,0.29,1,0
T2121,U9797,24274.49,Transfer,Card,Android,Delhi,199,15,0,20420.39,0,0.458,2,0
T2122,U5310,6793.18,Payment,NetBanking,Android,Chennai,1561,19,4,10304.24,0,0.052,5,0
T2123,U6430,8751.44,Withdrawal,Wallet,Android,Delhi,1718,11,0,8955.97,0,0.191,3,0
T2124,U2075,29497.37,Withdrawal,NetBanking,Android,Hyderabad,855,12,2,25936.65,0,0.127,2,0
T2125,U6183,2351.04,Payment,Card,Android,Bangalore,202,19,0,2573.41,0,0.614,2,0
T2126,U5840,22367.19,Payment,Wallet,Web,Mumbai,538,11,0,21416.69,0,0.096,5,0
T2127,U5116,14640.43,Payment,Card,Android,Mumbai,663,15,0,14932.26,0,0.29,2,0
T2128,U5033,12805.42,Payment,NetBanking,Web,Chennai,1974,20,0,11358.0,0,0.388,5,0
T2129,U5378,19816.75,Withdrawal,NetBanking,Android,Bangalore,1890,9,1,18993.11,0,0.081,1,0
T2130,U1596,11577.2,Payment,UPI,Android,Mumbai,1584,14,1,9958.15,0,0.094,6,0
T2131,U5773,26583.49,Payment,UPI,Android,Chennai,944,11,0,27487.33,0,0.252,2,0
T2132,U9534,11343.9,Payment,NetBanking,iOS,Mumbai,931,12,0,10713.45,0,0.242,1,0
T2133,U9724,14297.67,Payment,Wallet,iOS,Bangalore,569,12,0,14793.65,0,0.155,2,0
T2134,U8973,9437.77,Transfer,NetBanking,Android,Delhi,1227,14,2,8573.46,0,0.195,2,0
T2135,U3014,1305.24,Transfer,Card,iOS,Chennai,1209,17,0,1824.25,0,0.351,1,0
T2136,U9776,4122.76,Transfer,Wallet,Web,Mumbai,453,11,0,6497.73,0,0.065,2,0
T2137,U5512,15522.17,Transfer,NetBanking,Android,Chennai,1303,16,0,15365.74,0,0.562,1,0
T2138,U6303,11415.79,Transfer,Wallet,iOS,Chennai,918,19,1,11706.78,0,0.323,4,0
T2139,U6356,20673.89,Payment,NetBanking,Android,Bangalore,1544,15,0,15650.91,0,0.22,4,0
T2140,U4679,42317.37,Withdrawal,Wallet,Android,Bangalore,1781,10,2,27591.14,0,0.137,2,0
T2141,U1508,26847.44,Payment,Card,Android,Mumbai,742,20,0,27689.14,0,0.235,1,0
T2142,U9274,21995.81,Payment,NetBanking,iOS,Mumbai,293,15,1,25507.8,0,0.051,5,0
T2143,U8126,20785.91,Payment,Wallet,Android,Mumbai,1590,15,0,17943.26,1,0.263,7,0
T2144,U6561,17612.29,Payment,UPI,Web,Mumbai,441,19,0,18120.74,0,0.188,2,0
T2145,U7457,4951.39,Transfer,UPI,Android,Chennai,481,20,0,5854.21,0,0.311,3,0
T2146,U1305,25061.59,Transfer,Wallet,Android,Delhi,899,8,0,22995.11,0,0.376,2,0
T2147,U1463,14260.5,Payment,UPI,iOS,Bangalore,287,7,0,12478.56,0,0.014,3,0
T2148,U5092,23185.57,Payment,Card,iOS,Hyderabad,401,13,1,23410.13,0,0.197,1,0
T2149,U8039,11638.52,Payment,NetBanking,iOS,Chennai,1308,11,1,10572.45,0,0.088,3,0
T2150,U2188,14395.97,Transfer,NetBanking,iOS,Delhi,1382,19,1,11894.94,0,0.104,4,0
T2151,U2610,25431.86,Transfer,UPI,iOS,Hyderabad,1392,18,1,17248.14,1,0.118,3,0
T2152,U1269,4712.53,Transfer,UPI,Android,Hyderabad,1169,8,0,5740.84,1,0.402,6,0
T2153,U7931,16145.72,Payment,NetBanking,Web,Mumbai,1099,20,1,20932.52,0,0.287,1,0
T2154,U5292,9702.0,Withdrawal,Wallet,iOS,Bangalore,1966,18,1,9385.37,0,0.389,5,0
T2155,U8900,16714.0,Withdrawal,Card,Web,Mumbai,625,17,0,20987.63,0,0.248,3,0
T2156,U2723,6406.97,Payment,NetBanking,iOS,Hyderabad,1098,14,0,10847.54,0,0.448,4,0
T2157,U8317,19423.6,Transfer,Card,iOS,Bangalore,1755,14,2,22371.3,0,0.442,4,0
T2158,U4625,17015.86,Payment,Wallet,Web,Hyderabad,1773,11,0,14205.26,0,0.361,3,0
T2159,U2021,346.72,Payment,UPI,Android,Mumbai,1653,12,0,334.27,1,0.362,4,0
T2160,U4706,5945.15,Payment,NetBanking,iOS,Chennai,763,17,0,3312.12,0,0.194,6,0
T2161,U7076,13178.85,Transfer,Wallet,Android,Delhi,664,21,0,12310.77,0,0.293,2,0
T2162,U2878,17860.43,Payment,UPI,Android,Bangalore,271,8,0,16752.43,0,0.137,5,0
T2163,U9622,5501.05,Transfer,Card,iOS,Delhi,961,19,0,4048.05,0,0.331,7,0
T2164,U9317,14437.35,Payment,Card,iOS,Mumbai,308,15,0,11971.2,0,0.226,1,0
T2165,U6896,10961.74,Transfer,UPI,Web,Hyderabad,1738,19,2,12677.79,0,0.266,4,0
T2166,U9971,50000.0,Transfer,Card,iOS,Chennai,94,0,4,18084.78,1,0.814,9,1
T2167,U2813,31357.55,Transfer,NetBanking,Android,Bangalore,776,20,1,27355.95,1,0.235,4,0
T2168,U3864,20714.87,Payment,Wallet,iOS,Bangalore,1201,8,0,24646.83,0,0.325,5,0
T2169,U6602,28823.13,Payment,UPI,iOS,Bangalore,1748,14,0,24198.56,0,0.382,5,0
T2170,U8271,27062.3,Transfer,Wallet,iOS,Mumbai,1046,18,0,20661.05,0,0.214,1,0
T2171,U2594,35563.9,Payment,Card,iOS,Bangalore,1426,10,3,23850.06,0,0.28,4,0
T2172,U8255,559.15,Transfer,UPI,Android,Delhi,1245,15,3,536.67,0,0.27,5,0
T2173,U1279,305.73,Payment,UPI,Android,Delhi,1434,20,4,375.62,0,0.191,1,0
T2174,U4645,1074.83,Payment,Card,Android,Chennai,887,11,0,1102.68,0,0.139,1,0
T2175,U6963,15926.81,Payment,Card,Web,Chennai,1049,20,0,16934.23,0,0.141,2,0
T2176,U3826,4665.14,Transfer,UPI,Web,Chennai,1912,11,0,6709.65,0,0.348,2,0
T2177,U5702,33188.01,Withdrawal,NetBanking,Android,Delhi,1215,11,0,26532.01,0,0.251,2,0
T2178,U1937,25016.57,Withdrawal,UPI,Android,Chennai,467,14,0,23220.25,0,0.265,3,0
T2179,U7074,50000.0,Payment,Card,Web,Hyderabad,39,3,3,16900.55,0,0.864,5,1
T2180,U3317,19783.94,Withdrawal,UPI,iOS,Bangalore,636,8,0,19946.96,0,0.375,1,0
T2181,U8085,19204.6,Payment,NetBanking,iOS,Chennai,1417,13,3,26585.48,0,0.188,3,0
T2182,U2681,32767.63,Payment,Card,iOS,Bangalore,1833,20,0,26729.02,0,0.105,5,0
T2183,U4270,9304.76,Payment,Wallet,Android,Chennai,1596,18,1,9927.38,0,0.504,7,0
T2184,U7722,13336.66,Transfer,UPI,iOS,Mumbai,1751,13,2,11842.4,0,0.305,4,0
T2185,U8765,265.01,Transfer,Card,Android,Bangalore,1985,8,1,361.06,0,0.185,5,0
T2186,U4466,10995.95,Transfer,NetBanking,iOS,Bangalore,1854,7,0,12759.03,0,0.112,4,0
T2187,U5027,50000.0,Payment,Card,Android,Delhi,26,1,4,17248.68,0,0.755,4,1
T2188,U2331,31478.13,Payment,NetBanking,Web,Delhi,372,20,0,29574.23,0,0.164,5,0
T2189,U3866,16277.14,Payment,Card,iOS,Chennai,1160,18,1,15937.58,0,0.181,2,0
T2190,U1837,1796.43,Transfer,NetBanking,Android,Mumbai,303,7,1,1620.92,0,0.262,5,0
T2191,U7480,8882.62,Transfer,Card,iOS,Chennai,457,11,1,6314.34,0,0.113,2,0
T2192,U8338,11724.56,Withdrawal,Card,iOS,Bangalore,1958,14,0,8312.24,0,0.106,3,0
T2193,U9397,1192.13,Payment,UPI,iOS,Chennai,362,10,1,1766.48,0,0.239,3,0
T2194,U2600,19421.93,Payment,UPI,Web,Chennai,1791,18,2,22298.25,0,0.454,1,0
T2195,U3807,20925.68,Payment,Card,Android,Chennai,1412,9,2,23164.84,0,0.333,3,0
T2196,U3792,26717.09,Transfer,Card,Android,Bangalore,1932,11,1,28998.83,0,0.232,2,0
T2197,U1722,25551.01,Payment,Wallet,Android,Mumbai,200,13,0,27501.36,0,0.373,2,0
T2198,U9202,33534.59,Payment,Card,Web,Hyderabad,1632,18,0,24139.15,0,0.203,4,0
T2199,U4053,14635.64,Transfer,UPI,Web,Bangalore,1321,20,1,14304.77,0,0.062,4,0
T2200,U9807,14475.12,Withdrawal,Card,Android,Delhi,1271,17,1,19425.5,0,0.146,3,0
T2201,U9302,19531.93,Transfer,NetBanking,Android,Mumbai,559,7,0,25637.98,0,0.239,9,0
T2202,U4314,14583.25,Transfer,Card,Android,Chennai,1417,8,0,17290.47,0,0.136,3,0
T2203,U7964,1120.27,Payment,Wallet,Web,Hyderabad,1355,16,1,1185.21,0,0.367,6,0
T2204,U4116,37899.78,Payment,Card,Web,Chennai,580,10,0,26955.38,0,0.044,2,0
T2205,U3793,15386.4,Transfer,NetBanking,Android,Mumbai,1814,18,1,14336.84,0,0.322,1,0
T2206,U7438,7953.14,Transfer,Wallet,Android,Hyderabad,735,8,1,5500.17,0,0.173,1,0
T2207,U7634,18044.54,Withdrawal,Wallet,iOS,Mumbai,1463,13,0,20566.71,0,0.594,2,0
T2208,U3923,43225.63,Payment,Card,iOS,Hyderabad,862,7,1,29409.01,0,0.372,1,0
T2209,U5669,7772.45,Transfer,Card,iOS,Delhi,861,7,0,7647.4,0,0.154,2,0
T2210,U4716,4615.19,Transfer,NetBanking,iOS,Bangalore,1370,11,0,5709.36,0,0.069,3,0
T2211,U6399,11229.1,Transfer,Card,iOS,Mumbai,1018,16,0,13716.67,0,0.163,3,0
T2212,U7496,8078.92,Payment,Card,iOS,Mumbai,1131,16,1,12999.38,0,0.311,1,0
T2213,U3209,7142.82,Payment,NetBanking,Android,Chennai,1299,10,2,6241.09,0,0.54,2,0
T2214,U5275,25202.55,Payment,UPI,Android,Hyderabad,293,15,0,29025.82,0,0.337,1,0
T2215,U3890,2195.38,Transfer,Wallet,Android,Mumbai,1668,10,0,3665.53,0,0.336,5,0
T2216,U3544,9706.87,Payment,Wallet,Android,Bangalore,480,20,1,11223.22,0,0.223,5,0
T2217,U6888,14280.26,Payment,Card,Web,Hyderabad,873,8,0,19421.51,0,0.279,1,0
T2218,U1302,15607.37,Transfer,NetBanking,Web,Bangalore,1040,12,0,21331.9,0,0.082,5,0
T2219,U9534,23351.91,Payment,UPI,Android,Delhi,1033,8,1,19800.06,0,0.084,2,0
T2220,U6087,4473.69,Payment,Card,Web,Bangalore,1313,15,1,4574.31,0,0.147,3,0
T2221,U6842,6650.95,Payment,Card,Android,Delhi,398,8,1,9557.89,1,0.181,9,0
T2222,U3800,15087.03,Transfer,NetBanking,iOS,Chennai,1157,8,0,8808.85,0,0.101,4,0
T2223,U1192,34307.86,Withdrawal,Wallet,iOS,Chennai,276,15,4,23338.94,0,0.209,5,0
T2224,U5572,25434.15,Payment,Card,Web,Chennai,1357,8,0,28228.39,0,0.138,4,0
T2225,U1292,3090.8,Payment,UPI,Android,Hyderabad,830,10,3,3728.94,0,0.12,3,0
T2226,U5672,50000.0,Payment,Wallet,iOS,Mumbai,279,20,3,15493.42,0,0.775,7,1
T2227,U5747,6067.65,Transfer,Wallet,iOS,Delhi,1429,18,0,8555.93,0,0.218,2,0
T2228,U2210,25552.12,Transfer,NetBanking,Android,Chennai,1314,20,0,19784.43,0,0.308,3,0
T2229,U8122,8678.02,Payment,Card,Web,Bangalore,718,15,0,13729.63,0,0.21,1,0
T2230,U5573,22552.19,Payment,Card,Android,Chennai,1120,21,2,22317.09,0,0.167,8,0
T2231,U2544,15442.26,Payment,UPI,Web,Chennai,631,21,0,9431.44,0,0.121,5,0
T2232,U2454,2749.76,Withdrawal,UPI,Web,Hyderabad,1795,20,0,3426.36,0,0.28,2,0
T2233,U1898,13094.28,Payment,Wallet,Web,Hyderabad,324,11,0,6813.95,0,0.231,1,0
T2234,U8457,50000.0,Withdrawal,Card,Android,Hyderabad,155,4,3,18148.16,1,0.753,9,1
T2235,U5527,6047.29,Transfer,Card,Android,Mumbai,551,8,1,3723.38,0,0.256,1,0
T2236,U7718,10925.97,Transfer,UPI,Android,Hyderabad,948,14,1,15453.67,0,0.089,3,0
T2237,U5037,13466.15,Withdrawal,NetBanking,iOS,Mumbai,1863,11,4,13872.05,0,0.216,3,0
T2238,U5775,4179.5,Withdrawal,Card,Web,Bangalore,1771,3,3,1306.52,0,0.668,6,1
T2239,U4896,8707.94,Payment,Wallet,iOS,Mumbai,510,15,0,9100.76,1,0.121,1,0
T2240,U6806,41502.17,Payment,Card,Web,Mumbai,36,3,4,7309.13,1,0.371,9,1
T2241,U2429,14142.54,Payment,Card,Web,Chennai,541,18,0,10198.26,0,0.268,1,0
T2242,U1542,15498.52,Transfer,Card,Android,Bangalore,431,17,2,22126.85,0,0.219,2,0
